time,seconds_elapsed,relativeAltitude,pressure
1751015430442732500,-0.236267333984375,0,1019.7779083251953
1751015431443312600,0.764312744140625,0.010570526123046875,1019.7763824462891
1751015432443887600,1.7648876953125,0.026424407958984375,1019.7748565673828
1751015433444467500,2.765467529296875,0.026424407958984375,1019.7748565673828
1751015434445039600,3.76603955078125,-0.005283355712890625,1019.7787475585938
1751015435445622800,4.766622802734375,-0.01056671142578125,1019.7793579101562
1751015435996567800,5.31756787109375,-0.0158538818359375,1019.7801208496094
1751015436997144600,6.31814453125,-0.021137237548828125,1019.7805786132812
1751015437997720800,7.318720947265625,-0.021137237548828125,1019.7808074951172
1751015438998298600,8.319298583984375,-0.0475616455078125,1019.7838592529297
1751015439998877400,9.31987744140625,-0.07398223876953125,1019.7868347167969
1751015440999449900,10.320449951171875,-0.10569000244140625,1019.7908020019531
1751015442000029400,11.321029541015625,-0.1268310546875,1019.7930145263672
1751015443000603600,12.321603759765624,-0.14796829223632812,1019.796142578125
1751015444001179600,13.3221796875,-0.20081329345703125,1019.8021697998047
1751015445001761800,14.32276171875,-0.24837493896484375,1019.8079681396484
1751015446002467600,15.323467529296876,-0.285369873046875,1019.8126220703125
1751015447002911500,16.323911376953124,-0.348785400390625,1019.8200988769531
1751015448003492600,17.32449267578125,-0.3963470458984375,1019.8259735107422
1751015449004062700,18.325062744140624,-0.412200927734375,1019.827880859375
1751015450004640500,19.325640625,-0.4227714538574219,1019.8294067382812
1751015451005217500,20.326217529296876,-0.4227714538574219,1019.8294067382812
1751015452005792500,21.32679248046875,-0.4280548095703125,1019.8300170898438
1751015453006368500,22.327368408203125,-0.4333381652832031,1019.8304748535156
1751015454006947600,23.327947509765625,-0.44390869140625,1019.8316192626953
1751015455007523600,24.328523681640625,-0.4597625732421875,1019.8332214355469
1751015456008100600,25.3291005859375,-0.4597625732421875,1019.8336029052734
1751015457008678700,26.3296787109375,-0.4597625732421875,1019.8336029052734
1751015458009251600,27.33025146484375,-0.4544792175292969,1019.8331451416016
1751015459009826600,28.33082666015625,-0.4491920471191406,1019.8320007324219
1751015460010406700,29.33140673828125,-0.44390869140625,1019.8317718505859
1751015461010983700,30.331983642578123,-0.44390869140625,1019.8317718505859
1751015462011557600,31.3325576171875,-0.44390869140625,1019.8317718505859
1751015463012131600,32.33313159179688,-0.4491920471191406,1019.8321533203125
1751015464012706600,33.33370654296875,-0.4544792175292969,1019.8326873779297
1751015465013286700,34.33428662109375,-0.4544792175292969,1019.832763671875
1751015466013861600,35.33486157226562,-0.4597625732421875,1019.8333740234375
1751015467014440400,36.3354404296875,-0.4703330993652344,1019.8350524902344
1751015468015016400,37.336016357421876,-0.4808998107910156,1019.8358917236328
1751015469015590700,38.33659057617187,-0.4861869812011719,1019.8368835449219
1751015470016168700,39.337168701171876,-0.4914703369140625,1019.8374938964844
1751015471016742700,40.33774267578125,-0.5020408630371094,1019.8389434814453
1751015472017324800,41.33832470703125,-0.5020408630371094,1019.8389434814453
1751015473017894400,42.338894287109376,-0.4861869812011719,1019.8368072509766
1751015474018703600,43.33970361328125,-0.4650459289550781,1019.8344421386719
1751015475019048700,44.34004858398438,-0.4544792175292969,1019.8329925537109
1751015476019621600,45.34062158203125,-0.44390869140625,1019.8316192626953
1751015477020203500,46.34120361328125,-0.4280548095703125,1019.8299407958984
1751015478020775700,47.341775634765625,-0.4280548095703125,1019.8299407958984
1751015479021356500,48.3423564453125,-0.4333381652832031,1019.8304748535156
1751015480021929500,49.342929443359374,-0.4333381652832031,1019.8304748535156
1751015481022504400,50.34350439453125,-0.4069175720214844,1019.8271179199219
1751015482023081500,51.34408154296875,-0.3752098083496094,1019.8233032226562
1751015483023657500,52.344657470703126,-0.3276481628417969,1019.8177337646484
1751015484024233500,53.3452333984375,-0.3065071105957031,1019.8147583007812
1751015485024814600,54.345814697265624,-0.3012237548828125,1019.8141479492188
1751015486025390600,55.346390625,-0.29593658447265625,1019.8138427734375
1751015487025963500,56.346963623046875,-0.29593658447265625,1019.8136138916016
1751015488026605600,57.34760546875,-0.2906532287597656,1019.813232421875
1751015489027112700,58.34811279296875,-0.28008270263671875,1019.8118591308594
1751015490027690800,59.34869067382812,-0.24837493896484375,1019.8078918457031
1751015491028262700,60.3492626953125,-0.24837493896484375,1019.8078155517578
1751015492028842800,61.3498427734375,-0.2378082275390625,1019.8068237304688
1751015493029423600,62.35042358398437,-0.23252105712890625,1019.8063659667969
1751015494029998600,63.35099853515625,-0.221954345703125,1019.8049163818359
1751015495030572500,64.35157250976563,-0.16910552978515625,1019.7983551025391
1751015496031145500,65.3521455078125,-0.14796829223632812,1019.7960662841797
1751015497031720700,66.352720703125,-0.1268310546875,1019.7935485839844
1751015498032297700,67.35329760742188,-0.1109771728515625,1019.791259765625
1751015499032872700,68.35387280273437,-0.1109771728515625,1019.791259765625
1751015500033456600,69.35445654296875,-0.11626052856445312,1019.7917938232422
1751015501034027500,70.35502758789063,-0.1268310546875,1019.7930145263672
1751015502034600700,71.3556005859375,-0.13211441040039062,1019.7941589355469
1751015503035177700,72.356177734375,-0.14796829223632812,1019.7959899902344
1751015504035755500,73.35675561523438,-0.17967605590820312,1019.7998809814453
1751015505036742700,74.35774267578125,-0.23252105712890625,1019.8057556152344
1751015506036909600,75.35790966796876,-0.28008270263671875,1019.8116302490234
1751015507037484500,76.35848461914063,-0.3065071105957031,1019.8149108886719
1751015508038063600,77.35906372070312,-0.3065071105957031,1019.8149108886719
1751015509038632700,78.3596328125,-0.3012237548828125,1019.8143768310547
1751015510039216600,79.36021655273437,-0.26422882080078125,1019.8100280761719
1751015511039791600,80.36079150390626,-0.22723770141601562,1019.8056793212891
1751015512040367600,81.36136767578125,-0.20081329345703125,1019.8023986816406
1751015513040939500,82.361939453125,-0.20081329345703125,1019.8023986816406
1751015514041514800,83.3625146484375,-0.2061004638671875,1019.8031616210938
1751015515042093600,84.36309350585938,-0.221954345703125,1019.8048400878906
1751015516042836700,85.36383666992188,-0.22723770141601562,1019.8052978515625
1751015517043247600,86.36424755859375,-0.23252105712890625,1019.8057556152344
1751015518043826700,87.36482666015625,-0.23252105712890625,1019.8061370849609
1751015519044391700,88.3653916015625,-0.23252105712890625,1019.8063659667969
1751015520044971800,89.3659716796875,-0.2378082275390625,1019.8067474365234
1751015521045544700,90.36654467773438,-0.24309158325195312,1019.8075103759766
1751015522046119700,91.36711962890625,-0.24309158325195312,1019.8075103759766
1751015523046698500,92.36769848632812,-0.2378082275390625,1019.8069763183594
1751015524047275500,93.36827563476562,-0.22723770141601562,1019.8052215576172
1751015525047852500,94.3688525390625,-0.21138381958007812,1019.8036956787109
1751015526048428500,95.36942846679688,-0.2061004638671875,1019.8028564453125
1751015527049004500,96.37000463867187,-0.19552993774414062,1019.8015594482422
1751015528049579500,97.37057958984374,-0.19552993774414062,1019.8014068603516
1751015529050156500,98.37115649414062,-0.19552993774414062,1019.8014068603516
1751015530050731800,99.37173168945313,-0.18495941162109375,1019.8003387451172
1751015531051311600,100.3723115234375,-0.18495941162109375,1019.8000335693359
1751015532051885600,101.37288549804687,-0.17967605590820312,1019.7995758056641
1751015533052798500,102.37379858398438,-0.14796829223632812,1019.7956848144531
1751015534053034500,103.37403442382812,-0.08983612060546875,1019.7888946533203
1751015535053616600,104.37461669921875,-0.021137237548828125,1019.7808074951172
1751015536054195700,105.37519580078126,0.03699493408203125,1019.7736358642578
1751015537054770700,106.37577075195313,0.095123291015625,1019.7663116455078
1751015538055344600,107.3763447265625,0.095123291015625,1019.7663116455078
1751015539055918600,108.37691870117187,0.06341552734375,1019.7699737548828
1751015540056500700,109.37750073242188,-0.0158538818359375,1019.7800445556641
1751015541057069600,110.37806958007812,-0.1268310546875,1019.7930145263672
1751015542057646600,111.378646484375,-0.21666717529296875,1019.8042297363281
1751015543058225700,112.3792255859375,-0.3012237548828125,1019.814453125
1751015544058802700,113.379802734375,-0.3593559265136719,1019.8210906982422
1751015545059377700,114.38037768554688,-0.3646392822265625,1019.8220062255859
1751015546059955700,115.38095581054688,-0.3699226379394531,1019.8225402832031
1751015547060527600,116.38152758789063,-0.3699226379394531,1019.8223876953125
1751015548061107700,117.38210766601563,-0.3699226379394531,1019.8223876953125
1751015549061680600,118.3826806640625,-0.348785400390625,1019.8200988769531
1751015550062255600,119.38325561523438,-0.348785400390625,1019.8200988769531
1751015551062831600,120.38383154296875,-0.3540687561035156,1019.8210144042969
1751015552063405600,121.38440551757813,-0.3540687561035156,1019.8210144042969
1751015553063989800,122.38498974609375,-0.3329315185546875,1019.8183441162109
1751015554064562400,123.3855625,-0.3276481628417969,1019.8175811767578
1751015555065141800,124.38614184570312,-0.3012237548828125,1019.8145294189453
1751015556066145500,125.3871455078125,-0.2589454650878906,1019.8093414306641
