dBFS_25th,dBFS_50th,dBFS_75th,dBFS_max,dBFS_mean,dBFS_min,dBFS_std,data_points,room,seconds_elapsed_25th,seconds_elapsed_50th,seconds_elapsed_75th,seconds_elapsed_max,seconds_elapsed_mean,seconds_elapsed_min,seconds_elapsed_std,sensor_type,time_25th,time_50th,time_75th,time_max,time_mean,time_min,time_std,x_25th,x_50th,x_75th,x_max,x_mean,x_min,x_std,y_25th,y_50th,y_75th,y_max,y_mean,y_min,y_std,z_25th,z_50th,z_75th,z_max,z_mean,z_min,z_std,pressure_25th,pressure_50th,pressure_75th,pressure_max,pressure_mean,pressure_min,pressure_std,relativeAltitude_25th,relativeAltitude_50th,relativeAltitude_75th,relativeAltitude_max,relativeAltitude_mean,relativeAltitude_min,relativeAltitude_std
,,,,,,,10,2-09,1.8142431640625,4.065539306640625,5.867212158203125,8.118509033203125,3.885689892578125,-0.43705322265625,2.833982535667574,barometer,1.7510135293792433e+18,1.7510135316305393e+18,1.7510135334322122e+18,1.751013535683509e+18,1.7510135314506898e+18,1.7510135271279468e+18,2833982535.780405,,,,,,,,,,,,,,,,,,,,,,1019.8074913024902,1019.8078536987304,1019.8084449768064,1019.8088836669922,1019.807975769043,1019.80712890625,0.00061924077308,-0.0039653778076171,0.0,0.0052833557128906,0.0052833557128906,-0.0005294799804687,-0.0105705261230468,0.0063269978473261
,,,,,,,1064,2-09,2.7580579223632813,5.400504638671874,8.042955017089843,10.685408447265624,5.400506519288944,0.11560888671875,3.0555430328455864,accelerometeruncalibrated,1.751013530323058e+18,1.7510135329655048e+18,1.751013535607955e+18,1.7510135382504084e+18,1.7510135329655066e+18,1.7510135276806088e+18,3055543030.8133187,-0.0200958251953125,-0.0063705444335937,0.0153732299804687,0.0601806640625,-0.0042184815370946,-0.06829833984375,0.023953941209484,-0.219512939453125,-0.2113265991210937,-0.2053108215332031,-0.177459716796875,-0.213817696822317,-0.2569427490234375,0.01324694225222,-0.9970855712890624,-0.990814208984375,-0.9840660095214844,-0.910797119140625,-0.9908517106135089,-1.0446624755859375,0.0124112235239921,,,,,,,,,,,,,,
,,,,,,,1064,2-09,2.763029174804688,5.405476196289063,8.047926696777344,10.69037939453125,5.405478207466298,0.120579833984375,3.05554304479087,gyroscopeuncalibrated,1.7510135303280292e+18,1.751013532970476e+18,1.7510135356129267e+18,1.7510135382553797e+18,1.751013532970478e+18,1.7510135276855798e+18,3055543042.9137006,-0.0380160911008715,-0.0049908969085663,0.0261722821742295,0.632045328617096,-0.0076097685799284,-0.5445501208305359,0.0794796211243175,-0.0155003296677022,0.0202382933348416,0.0476330323144793,0.4203543961048126,0.0185773071666893,-0.2492833286523819,0.0740808139083048,-0.0183931216597556,0.0081567293964326,0.0426109097898006,0.2216596901416778,0.0131590370461038,-0.2028098404407501,0.0633318746055992,,,,,,,,,,,,,,
,,,,,,,1049,2-10,2.762706787109375,5.393763916015625,8.024892578125,10.656003173828124,5.393800500104265,0.131668212890625,3.0424741150479866,magnetometeruncalibrated,1.751013649627707e+18,1.751013652258764e+18,1.7510136548898926e+18,1.7510136575210033e+18,1.7510136522588006e+18,1.7510136469966682e+18,3042474115.453596,-17.103500366210938,-16.519073486328125,-16.237106323242188,-15.454254150390623,-16.69008539743487,-18.463455200195312,0.5887043866051007,-200.4952087402344,-199.9617462158203,-199.6390991210937,-198.77960205078125,-200.1583603094372,-202.66737365722656,0.7542116463165381,-394.33880615234375,-393.9756774902344,-393.5989990234375,-391.4732360839844,-393.9307411273851,-395.61663818359375,0.6037113484702366,,,,,,,,,,,,,,
-33.7913703918457,-33.15449142456055,-32.46619415283203,-30.725753784179688,-33.07791012355259,-36.28793716430664,1.0759995727678675,105,2-10,2.656999755859375,5.275,7.907,10.507,5.279457138206844,0.032999755859375,3.0710125492033,microphone,1.751013649522e+18,1.75101365214e+18,1.751013654772e+18,1.751013657372e+18,1.7510136521444572e+18,1.751013646898e+18,3071012549.3448877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1060,2-10,2.7575549926757814,5.390078369140625,8.022601196289061,10.655123046875,5.3900781376676745,0.125031005859375,3.0440811383343425,accelerometeruncalibrated,1.751013649622555e+18,1.7510136522550784e+18,1.7510136548876012e+18,1.7510136575201231e+18,1.751013652255078e+18,1.751013646990031e+18,3044081138.7990994,0.0492095947265625,0.0600967407226562,0.0652999877929687,0.1109161376953125,0.0555084516417305,-0.004608154296875,0.0139848249507643,-0.2496681213378906,-0.232513427734375,-0.2236137390136718,-0.1992340087890625,-0.239432784746278,-0.3524627685546875,0.0213606194842728,-0.9896316528320312,-0.9842681884765624,-0.9791412353515624,-0.868804931640625,-0.9833100228939416,-1.0956268310546875,0.0129344185486793,,,,,,,,,,,,,,
,,,,,,,1059,2-10,2.760040771484375,5.390078857421875,8.020114868164063,10.6501513671875,5.390078136757481,0.130002197265625,3.041210716015021,gyroscopeuncalibrated,1.751013649625041e+18,1.751013652255079e+18,1.751013654885115e+18,1.7510136575151514e+18,1.751013652255078e+18,1.751013646995002e+18,3041210715.4517927,-0.0353418793529271,-0.0141480434685945,0.0092994924634694,0.4480369091033935,-0.0149187997308101,-0.4435337781906128,0.0575695006200162,-0.0010025469819083,0.0152692338451743,0.0323166605085134,0.5849452018737793,0.0170056665252667,-0.2161016762256622,0.0556042646433053,-0.0153877446427941,0.0052781188860535,0.0242371624335646,0.2450310587882995,0.0035713890626261,-0.2860772907733917,0.0543906032022033,,,,,,,,,,,,,,
,,,,,,,1062,2-11,2.786475341796875,5.450219482421876,8.113704833984375,10.777256103515626,5.450093959427599,0.1226494140625,3.080065290475335,magnetometeruncalibrated,1.7510136677354752e+18,1.7510136703992197e+18,1.751013673062705e+18,1.751013675726256e+18,1.751013670399094e+18,1.7510136650716495e+18,3080065293.444777,-18.328895568847656,-18.080307006835938,-17.804298400878906,-16.905609130859375,-18.090214817312926,-19.501144409179688,0.4529970849149557,-198.7859039306641,-198.4313201904297,-198.03099822998047,-197.1027069091797,-198.41715841059852,-199.8299865722656,0.4917404589824393,-393.7720642089844,-393.4368591308594,-392.9761199951172,-391.7957763671875,-393.35310041926897,-394.5108337402344,0.5512146268007042,,,,,,,,,,,,,,
-36.26744365692139,-34.481449127197266,-32.020326137542725,-20.965761184692383,-33.77187449977083,-39.739707946777344,3.449346397018039,106,2-11,2.66475,5.2895,7.947250061035157,10.588999755859374,5.304245283018868,0.033000244140625,3.0893436573003106,microphone,1.75101366761375e+18,1.7510136702384998e+18,1.75101367289625e+18,1.751013675538e+18,1.7510136702532454e+18,1.751013664982e+18,3089343656.2713013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-11,1.782962890625,4.034257568359375,5.835925109863281,8.087227783203126,3.854406274414063,-0.468338134765625,2.8339824569391685,barometer,1.751013666731963e+18,1.7510136689832576e+18,1.7510136707849252e+18,1.7510136730362278e+18,1.7510136688034063e+18,1.7510136644806618e+18,2833982465.5839787,,,,,,,,,,,,,,,,,,,,,,1019.826011657715,1019.8283004760742,1019.8287963867188,1019.831314086914,1019.827896118164,1019.8252105712892,0.0020531121383945,0.0224590301513671,0.0264244079589843,0.047560691833496,0.0528450012207031,0.0301223754882812,0.0,0.0181440425797188
,,,,,,,1073,2-11,2.787375244140625,5.45220654296875,8.11704248046875,10.781885009765626,5.452207975048055,0.12253564453125,3.081392654121551,accelerometeruncalibrated,1.7510136677363753e+18,1.7510136704012063e+18,1.7510136730660424e+18,1.751013675730885e+18,1.7510136704012078e+18,1.7510136650715356e+18,3081392654.555777,0.012847900390625,0.0191650390625,0.0280609130859375,0.0873260498046875,0.020743946882463,-0.0343475341796875,0.014529056852047,-0.2725067138671875,-0.264617919921875,-0.25823974609375,-0.2319183349609375,-0.2661115463271056,-0.343231201171875,0.0126638440597554,-0.98443603515625,-0.977691650390625,-0.9707489013671876,-0.8780975341796875,-0.9775043924834722,-1.034637451171875,0.0127361691819499,,,,,,,,,,,,,,
,,,,,,,1073,2-11,2.787375244140625,5.45220654296875,8.11704248046875,10.781885009765626,5.452207975048055,0.12253564453125,3.081392654121551,gyroscopeuncalibrated,1.7510136677363753e+18,1.7510136704012063e+18,1.7510136730660424e+18,1.751013675730885e+18,1.7510136704012078e+18,1.7510136650715356e+18,3081392654.555777,-0.0398486144840717,-0.006436061579734,0.0228813476860523,0.2388663738965988,-0.0078572993824642,-0.2230956703424453,0.0574993423593963,-0.0117205716669559,0.0139440447092056,0.03920279443264,0.2300076335668563,0.0121700955991373,-0.2010385692119598,0.0500870559885911,-0.0201425515115261,0.0008135957177728,0.0241442173719406,0.2530575692653656,0.0034417897206192,-0.3139744400978088,0.0501052514857149,,,,,,,,,,,,,,
,,,,,,,1050,2-12,2.7587731933593758,5.392468383789062,8.025954040527344,10.659394287109375,5.3923666536458335,0.125219970703125,3.0453231764560416,magnetometeruncalibrated,1.7510136856097733e+18,1.7510136882434683e+18,1.751013690876954e+18,1.7510136935103944e+18,1.751013688243367e+18,1.75101368297622e+18,3045323178.086995,-16.518680572509766,-16.35089874267578,-16.10696792602539,-15.511062622070312,-16.329540347144718,-17.4146728515625,0.2991896356399328,-195.79309463500977,-195.52281188964844,-195.2952651977539,-193.8830108642578,-195.49804154168996,-196.5324859619141,0.4629864562683301,-393.63598632812506,-393.3750915527344,-393.0789184570313,-392.1151123046875,-393.3721553838821,-394.8030700683594,0.3949707186611931,,,,,,,,,,,,,,
-42.98357009887695,-42.01844787597656,-40.778282165527344,-36.044918060302734,-41.89676935105097,-46.375919342041016,1.7970820411262545,105,2-12,2.646,5.259000244140625,7.874,10.474,5.258314285714286,0.030999755859375,3.0600854577187437,microphone,1.751013685497e+18,1.75101368811e+18,1.751013690725e+18,1.751013693325e+18,1.7510136881093143e+18,1.751013682882e+18,3060085475.3192105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1061,2-12,2.75343017578125,5.388439453125,8.023447509765624,10.658451171875,5.388436988018012,0.1184228515625,3.0469502271651137,accelerometeruncalibrated,1.75101368560443e+18,1.7510136882394394e+18,1.7510136908744476e+18,1.7510136935094513e+18,1.751013688239437e+18,1.7510136829694228e+18,3046950226.4137344,0.017822265625,0.025054931640625,0.03179931640625,0.073028564453125,0.0247803309635662,-0.029876708984375,0.0104777675670906,-0.2700653076171875,-0.260040283203125,-0.2530517578125,-0.22100830078125,-0.2603008906645779,-0.2910308837890625,0.0117545658621765,-0.9841461181640624,-0.9786834716796876,-0.9734954833984376,-0.88092041015625,-0.979013685681256,-1.032989501953125,0.0102134470639591,,,,,,,,,,,,,,
,,,,,,,1061,2-12,2.75343017578125,5.388439453125,8.023447509765624,10.658451171875,5.388436988018012,0.1184228515625,3.0469502271651137,gyroscopeuncalibrated,1.75101368560443e+18,1.7510136882394394e+18,1.7510136908744476e+18,1.7510136935094513e+18,1.751013688239437e+18,1.7510136829694228e+18,3046950226.4137344,-0.0294367186725139,-0.0106968525797128,0.0123330987989902,0.2716171145439148,-0.0084701572334288,-0.3366022408008575,0.0486744970684021,0.0002511360798962,0.0205367002636194,0.0360030084848403,0.3056821525096893,0.0188436120417298,-0.2073161751031875,0.0364243561793761,-0.0035071168094873,0.0110481232404708,0.0267602410167455,0.1435257345438003,0.0123733565680919,-0.109145663678646,0.0287538330363721,,,,,,,,,,,,,,
,,,,,,,1057,2-13,2.781246826171875,5.4324501953125,8.083377197265625,10.734494873046875,5.432321999079796,0.12999658203125,3.0655702206340383,magnetometeruncalibrated,1.7510137022672468e+18,1.7510137049184502e+18,1.7510137075693773e+18,1.7510137102204948e+18,1.7510137049183222e+18,1.751013699615997e+18,3065570220.4452114,-14.64556884765625,-14.483306884765623,-14.317550659179688,-13.706253051757812,-14.4804630766754,-15.224853515625,0.2515534851859824,-170.14736938476562,-169.9354705810547,-169.65953063964844,-168.56321716308594,-169.9033625953696,-171.03759765625,0.3840555739636068,-405.5610961914063,-405.2807312011719,-405.08489990234375,-404.2244262695313,-405.3014035833931,-406.5738525390625,0.3613670063984358,,,,,,,,,,,,,,
-40.47123336791992,-39.582298278808594,-38.10932922363281,-29.03557777404785,-38.9046323685419,-42.553001403808594,2.6166741906010245,105,2-13,2.667,5.317,7.983,10.583,5.311409523809524,0.029,3.099233399847104,microphone,1.751013702153e+18,1.751013704803e+18,1.751013707469e+18,1.751013710069e+18,1.7510137047974098e+18,1.751013699515e+18,3099233390.5768294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-13,1.7854103393554688,4.036705688476562,5.838376525878906,8.089675537109375,3.8568558105468753,-0.465887451171875,2.833981995231555,barometer,1.7510137012714104e+18,1.7510137035227057e+18,1.7510137053243766e+18,1.7510137075756756e+18,1.7510137033428557e+18,1.7510136990201126e+18,2833981996.5125856,,,,,,,,,,,,,,,,,,,,,,1019.8189353942872,1019.8217010498048,1019.8306274414062,1019.8416900634766,1019.8255310058594,1019.8186492919922,0.0085346826634928,0.0911579132080077,0.169107437133789,0.1876039505004882,0.19024658203125,0.1342288970947265,0.0,0.0709534671525266
,,,,,,,1067,2-13,2.7784820556640626,5.428403076171875,8.078324829101563,10.72824755859375,5.428403461946096,0.1285576171875,3.0641715436486776,accelerometeruncalibrated,1.751013702264482e+18,1.751013704914403e+18,1.7510137075643249e+18,1.7510137102142477e+18,1.7510137049144033e+18,1.7510136996145577e+18,3064171543.312383,0.0501937866210937,0.053436279296875,0.056640625,0.0820465087890625,0.0536092885096942,0.0313568115234375,0.0052526239961482,-0.277496337890625,-0.2732391357421875,-0.2690277099609375,-0.250579833984375,-0.2726255808350296,-0.28961181640625,0.0076761485886218,-0.9779205322265624,-0.9741058349609376,-0.9703750610351562,-0.9317474365234376,-0.9743171413031938,-0.9935760498046876,0.0055430279598155,,,,,,,,,,,,,,
,,,,,,,1068,2-13,2.775996826171875,5.4284033203125,8.080811157226563,10.7332197265625,5.428403464556633,0.123586669921875,3.067041970991752,gyroscopeuncalibrated,1.7510137022619968e+18,1.7510137049144033e+18,1.7510137075668111e+18,1.7510137102192197e+18,1.7510137049144033e+18,1.7510136996095867e+18,3067041970.7288723,-0.0190798183903097,-0.0046357645187526,0.0102918525226413,0.099444568157196,-0.0048941292426191,-0.1624850481748581,0.0250696674941616,0.0020772655843756,0.0123127261176705,0.0230882745236158,0.1012957245111465,0.0132171795937094,-0.0844126194715499,0.0184793124392247,-0.0030909978668204,0.0037693049525841,0.0103250092361122,0.0603035539388656,0.0040400163550866,-0.0464330129325389,0.0119785927668547,,,,,,,,,,,,,,
,,,,,,,1084,2-14,2.841882385253906,5.560844848632812,8.279888244628907,10.999136962890624,5.560914690869321,0.1229794921875,3.1439858508037903,magnetometeruncalibrated,1.7510137192258824e+18,1.7510137219448448e+18,1.7510137246638884e+18,1.751013727383137e+18,1.7510137219449147e+18,1.7510137165069796e+18,3143985853.366837,-48.18452072143555,-47.79022216796875,-46.91690826416016,-45.57830810546875,-47.6964886654787,-50.7576904296875,1.0406977851090415,-174.26200103759766,-173.10089111328125,-172.26177597045898,-161.36898803710938,-171.6069536948116,-175.8745574951172,4.235984800420732,-406.72210693359375,-406.4556884765625,-406.0757675170898,-403.6059875488281,-406.2061390612838,-407.7789306640625,0.8434169133145598,,,,,,,,,,,,,,
-43.95427131652833,-42.81951141357422,-41.36847305297852,-20.638671875,-41.96742066713137,-45.841983795166016,3.729649305437917,107,2-14,2.6914998779296875,5.408,8.125,10.808,5.409280382958528,0.032,3.164950057465533,microphone,1.7510137190755e+18,1.751013721792e+18,1.7510137245090002e+18,1.751013727192e+18,1.7510137217932805e+18,1.751013716416e+18,3164950064.025716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-14,1.7770031127929686,4.02830322265625,5.830089904785156,8.08138720703125,3.8484982666015615,-0.474292724609375,2.834032626534632,barometer,1.751013718161003e+18,1.751013720412303e+18,1.75101372221409e+18,1.7510137244653873e+18,1.7510137202324982e+18,1.7510137159097073e+18,2834032674.2775497,,,,,,,,,,,,,,,,,,,,,,1019.779167175293,1019.780616760254,1019.7833824157716,1019.7837829589844,1019.7811508178712,1019.7785949707032,0.0021417485977463,0.001321792602539,0.0264244079589843,0.0369949340820312,0.0422782897949218,0.021139907836914,0.0,0.01779146187412
,,,,,,,1095,2-14,2.843833129882813,5.5633642578125,8.282888549804687,11.002415771484374,5.563361419761344,0.124305419921875,3.144545619654949,accelerometeruncalibrated,1.751013719227833e+18,1.7510137219473644e+18,1.7510137246668884e+18,1.751013727386416e+18,1.7510137219473613e+18,1.7510137165083054e+18,3144545618.954204,0.0306854248046875,0.043365478515625,0.05303955078125,0.1057586669921875,0.0417997734731735,-0.0721282958984375,0.0195090358492221,-0.44549560546875,-0.4249725341796875,-0.4039077758789062,-0.15289306640625,-0.3873190405161957,-0.48388671875,0.0941651812093097,-0.9341583251953124,-0.91583251953125,-0.9062652587890624,-0.8736114501953125,-0.9282494810618224,-1.0377197265625,0.034233590990565,,,,,,,,,,,,,,
,,,,,,,1095,2-14,2.8388609619140626,5.558393310546875,8.277916503906251,10.997444091796876,5.558389698157463,0.11933349609375,3.144545624758341,gyroscopeuncalibrated,1.751013719222861e+18,1.751013721942393e+18,1.7510137246619167e+18,1.751013727381444e+18,1.7510137219423895e+18,1.7510137165033334e+18,3144545624.127913,-0.0552344918251037,-0.0119791645556688,0.0300662890076637,0.3013657033443451,-0.0267245494752632,-0.9855735898017884,0.1215296109800281,-0.0253777941688895,0.0048011466860771,0.0376606937497853,0.3188299238681793,0.0051458826851587,-0.1900604814291,0.0576992575806448,-0.0250012241303919,0.0057401773519814,0.0301955854520201,0.2581245005130768,0.001833158580918,-0.2906643152236938,0.0525069794743226,,,,,,,,,,,,,,
,,,,,,,1100,2-15,2.8805590209960936,5.639814208984375,8.399065612792969,11.158397705078125,5.639834053844106,0.121299560546875,3.1904900537945893,magnetometeruncalibrated,1.751013737995559e+18,1.7510137407548142e+18,1.7510137435140657e+18,1.7510137462733978e+18,1.7510137407548342e+18,1.7510137352362995e+18,3190490057.5691657,-53.51549911499024,-52.93269348144531,-52.55601501464844,-51.64506530761719,-53.0677075472745,-55.06181335449219,0.6753959177107114,-161.9217758178711,-161.66605377197266,-161.39940643310547,-159.57228088378906,-161.7291198453036,-163.63711547851562,0.6592665593079503,-402.2589111328125,-401.9502868652344,-401.5897674560547,-400.2969665527344,-401.9052469426935,-403.2019653320313,0.5076232404964554,,,,,,,,,,,,,,
-38.61162185668945,-37.71763610839844,-36.63896179199219,-31.23234939575196,-37.5125111921118,-40.2033576965332,1.529838460405187,109,2-15,2.827000244140625,5.592,8.326,11.042,5.575174305207139,0.029,3.2205801198264976,microphone,1.751013737942e+18,1.751013740707e+18,1.751013743441e+18,1.751013746157e+18,1.7510137406901742e+18,1.751013735144e+18,3220580095.0868497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-15,1.8167923583984376,4.067982788085938,5.869647766113282,8.120944091796876,3.88814375,-0.434614990234375,2.8339672610344744,barometer,1.7510137369317924e+18,1.751013739182983e+18,1.7510137409846477e+18,1.7510137432359442e+18,1.7510137390031437e+18,1.751013734680385e+18,2833967270.3313613,,,,,,,,,,,,,,,,,,,,,,1019.7710990905764,1019.7719192504884,1019.7725105285645,1019.7730255126952,1019.7718505859376,1019.7704315185548,0.00091848953835,-0.0145330429077148,-0.0079269409179687,-0.0013208389282226,0.0052833557128906,-0.0073986053466796,-0.0158538818359375,0.0075561357323205
,,,,,,,1112,2-15,2.878430297851563,5.640214233398438,8.401995788574219,11.163776611328124,5.640213998918052,0.116646484375,3.193336838898984,accelerometeruncalibrated,1.7510137379934305e+18,1.751013740755214e+18,1.7510137435169958e+18,1.7510137462787766e+18,1.751013740755214e+18,1.7510137352316465e+18,3193336836.9554605,-0.0225944519042968,-0.0099563598632812,-0.0019493103027343,0.0317230224609375,-0.0136218448337033,-0.07843017578125,0.017870234948131,-0.156036376953125,-0.1464767456054687,-0.1370811462402343,-0.0829010009765625,-0.1464254667433046,-0.1857147216796875,0.0157052457743627,-1.009418487548828,-1.0027008056640625,-0.9955558776855468,-0.946685791015625,-1.0032654083032402,-1.090240478515625,0.0135644673043766,,,,,,,,,,,,,,
,,,,,,,1112,2-15,2.878430297851563,5.640214233398438,8.401995788574219,11.163776611328124,5.640213998918052,0.116646484375,3.193336838898984,gyroscopeuncalibrated,1.7510137379934305e+18,1.751013740755214e+18,1.7510137435169958e+18,1.7510137462787766e+18,1.751013740755214e+18,1.7510137352316465e+18,3193336836.9554605,-0.0344468560069798,-0.0007241134881041,0.0316646508872508,0.3184541463851928,-0.0017438636861187,-0.4165282547473907,0.0633571856892119,-0.0181423849426209,0.0054834485054015,0.0372945079579948,0.2213877737522125,0.008810097260001,-0.4405925571918487,0.0632119738446209,-0.0161639894358813,0.0069164955057203,0.0289788539521396,0.1576271802186966,0.0041720318019016,-0.2286387681961059,0.0438880471100805,,,,,,,,,,,,,,
,,,,,,,1093,2-16,2.861020751953125,5.60245263671875,8.343920166015625,11.08531201171875,5.602452424966407,0.119582763671875,3.169885790703559,magnetometeruncalibrated,1.7510137578720207e+18,1.7510137606134523e+18,1.7510137633549202e+18,1.751013766096312e+18,1.7510137606134523e+18,1.7510137551305828e+18,3169885792.915267,-51.37384033203125,-50.82072448730469,-50.17088317871094,-49.22679138183594,-50.86038228948511,-53.213470458984375,0.8451197111049226,-157.9014892578125,-156.98548889160156,-156.578369140625,-154.83108520507812,-157.18370233450258,-159.42559814453125,0.904703957447806,-400.4749145507813,-400.1272583007813,-399.83099365234375,-398.63720703125,-400.148114734032,-401.6741333007813,0.5218733289532348,,,,,,,,,,,,,,
-38.14833831787109,-37.05927848815918,-36.1383638381958,-33.145206451416016,-37.03311347961426,-40.35307312011719,1.5626633344629404,108,2-16,2.77125,5.547000000000001,8.23875,10.929,5.506870377152056,0.03,3.195469318938528,microphone,1.75101375778225e+18,1.751013760558e+18,1.75101376324975e+18,1.75101376594e+18,1.75101376051787e+18,1.751013755041e+18,3195469314.71501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-16,1.8120033569335936,4.063329711914062,5.86496875,8.116263916015624,3.8834540283203127,-0.43929296875,2.8339799913221184,barometer,1.7510137568230034e+18,1.7510137590743296e+18,1.7510137608759688e+18,1.751013763127264e+18,1.751013758894454e+18,1.7510137545717071e+18,2833979987.7900944,,,,,,,,,,,,,,,,,,,,,,1019.7737121582032,1019.7760772705078,1019.7780609130858,1019.7872161865234,1019.7771606445312,1019.77294921875,0.0046148973634879,0.0726623535156249,0.0898361206054687,0.1109771728515625,0.1162605285644531,0.0813823699951171,0.0,0.0383674539687581
,,,,,,,1103,2-16,2.8566744384765625,5.596083251953125,8.335485961914063,11.07489404296875,5.596080842198833,0.11726953125,3.167498973211708,accelerometeruncalibrated,1.7510137578676744e+18,1.7510137606070833e+18,1.751013763346486e+18,1.751013766085894e+18,1.7510137606070807e+18,1.7510137551282696e+18,3167498974.380625,-0.017059326171875,-0.0048675537109375,0.010223388671875,0.051910400390625,-0.0040535810095336,-0.0684967041015625,0.0216891970910573,-0.1156768798828125,-0.103363037109375,-0.0912094116210937,-0.040252685546875,-0.1036707306599898,-0.1747283935546875,0.022028954806622,-1.0152664184570312,-1.008636474609375,-1.001190185546875,-0.9067840576171876,-1.0084419561750977,-1.0872344970703125,0.0135407080078982,,,,,,,,,,,,,,
,,,,,,,1103,2-16,2.8566744384765625,5.596083251953125,8.335485961914063,11.07489404296875,5.596080842198833,0.11726953125,3.167498973211708,gyroscopeuncalibrated,1.7510137578676744e+18,1.7510137606070833e+18,1.751013763346486e+18,1.751013766085894e+18,1.7510137606070807e+18,1.7510137551282696e+18,3167498974.380625,-0.0571499709039926,-0.0052168662659823,0.0450044926255941,0.2618414759635925,-0.0091787346168427,-0.5056991577148438,0.0960479181279907,-0.0281200511381029,0.0061803977005183,0.0427131075412034,0.3815225958824157,0.0077875224398447,-0.4156310260295868,0.0804411028940367,-0.0205303085967898,0.0133158052340149,0.0425975285470485,0.270401656627655,0.0104139017664731,-0.2563516199588775,0.0631441927286154,,,,,,,,,,,,,,
,,,,,,,1071,2-17,2.7958128662109374,5.48211474609375,8.168329223632812,10.854467041015624,5.482094160776289,0.10964453125,3.106175214723296,magnetometeruncalibrated,1.7510137765338127e+18,1.7510137792201147e+18,1.751013781906329e+18,1.751013784592467e+18,1.751013779220094e+18,1.7510137738476444e+18,3106175210.746141,-51.76387023925781,-51.221282958984375,-50.994873046875,-50.05191040039063,-51.3541593863294,-52.8856201171875,0.59617066687936,-157.29845428466797,-156.9922637939453,-156.6901092529297,-155.9622344970703,-157.00600000946017,-158.2684783935547,0.4181429623191259,-398.5885162353516,-398.24017333984375,-397.8920440673828,-396.9127197265625,-398.23591039605947,-399.4110107421875,0.4644520029894884,,,,,,,,,,,,,,
-34.245408058166504,-33.39374351501465,-32.78535270690919,-29.58106231689453,-33.331372099102666,-35.801753997802734,1.2940849406037,106,2-17,2.688250061035156,5.405499877929688,8.038,10.732000244140623,5.378075469394901,0.026,3.131109482169241,microphone,1.75101377642625e+18,1.7510137791434998e+18,1.751013781776e+18,1.75101378447e+18,1.7510137791160755e+18,1.751013773764e+18,3131109488.94793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-17,1.775634033203125,4.0269575195312495,5.828603820800781,8.079900146484375,3.8470859375,-0.4756650390625,2.83398435547574,barometer,1.751013775513634e+18,1.7510137777649574e+18,1.7510137795666038e+18,1.7510137818179e+18,1.751013777585086e+18,1.751013773262335e+18,2833984321.3881755,,,,,,,,,,,,,,,,,,,,,,1019.7544479370118,1019.7572326660156,1019.758758544922,1019.758758544922,1019.756690979004,1019.7534942626952,0.0022685103705972,-0.0422782897949218,-0.0290641784667968,-0.005284309387207,0.0,-0.0248378753662108,-0.0422782897949218,0.0189810524254187
