dBFS_25th,dBFS_50th,dBFS_75th,dBFS_max,dBFS_mean,dBFS_min,dBFS_std,data_points,room,seconds_elapsed_25th,seconds_elapsed_50th,seconds_elapsed_75th,seconds_elapsed_max,seconds_elapsed_mean,seconds_elapsed_min,seconds_elapsed_std,sensor_type,time_25th,time_50th,time_75th,time_max,time_mean,time_min,time_std,x_25th,x_50th,x_75th,x_max,x_mean,x_min,x_std,y_25th,y_50th,y_75th,y_max,y_mean,y_min,y_std,z_25th,z_50th,z_75th,z_max,z_mean,z_min,z_std,pressure_25th,pressure_50th,pressure_75th,pressure_max,pressure_mean,pressure_min,pressure_std,relativeAltitude_25th,relativeAltitude_50th,relativeAltitude_75th,relativeAltitude_max,relativeAltitude_mean,relativeAltitude_min,relativeAltitude_std
,,,,,,,1082,2-17,2.790824096679688,5.4780361328125,8.165246643066407,10.852465087890623,5.4780362399906855,0.103617431640625,3.107230148407493,accelerometeruncalibrated,1.751013776528824e+18,1.751013779216036e+18,1.7510137819032466e+18,1.751013784590465e+18,1.7510137792160364e+18,1.7510137738416174e+18,3107230150.3001194,-0.0331001281738281,-0.0250320434570312,-0.0192794799804687,0.0034027099609375,-0.0270835890567236,-0.0648956298828125,0.0114726729873825,-0.1432151794433593,-0.1291961669921875,-0.115447998046875,-0.079498291015625,-0.1284834461599974,-0.16650390625,0.0168367163746176,-1.0113029479980469,-1.005126953125,-0.9991073608398438,-0.9755096435546876,-1.0052940805826522,-1.040496826171875,0.0101441797096117,,,,,,,,,,,,,,
,,,,,,,1082,2-17,2.790824096679688,5.4780361328125,8.165246643066407,10.852465087890623,5.4780362399906855,0.103617431640625,3.107230148407493,gyroscopeuncalibrated,1.751013776528824e+18,1.751013779216036e+18,1.7510137819032466e+18,1.751013784590465e+18,1.7510137792160364e+18,1.7510137738416174e+18,3107230150.3001194,-0.0344582423567771,-0.0100949783809482,0.0135190710425376,0.1127185598015785,-0.0106588296457411,-0.1929012835025787,0.0431001371172288,-0.0058831225614994,0.0134488302282988,0.0342186912894248,0.170725405216217,0.013737931400538,-0.2581835985183716,0.0396522101696462,-0.0169108724221586,0.0015448997728526,0.0230968631803989,0.1393032968044281,0.0034966514986064,-0.1933790445327758,0.039686790578235,,,,,,,,,,,,,,
,,,,,,,1070,2-18,2.803671875,5.48753173828125,8.171335021972656,10.8552705078125,5.4875421728971965,0.120052734375,3.1033524098302085,magnetometeruncalibrated,1.7510137996676718e+18,1.7510138023515318e+18,1.7510138050353352e+18,1.7510138077192704e+18,1.751013802351542e+18,1.7510137969840527e+18,3103352411.118268,-52.6353645324707,-51.89498901367188,-51.03290939331055,-49.8602294921875,-51.84186291560948,-53.71839904785156,0.9216774333245004,-161.98360443115234,-160.8095703125,-159.76736450195312,-155.29913330078125,-160.66917118535977,-164.1389923095703,1.77426407960842,-400.7563629150391,-400.2928466796875,-399.8923797607422,-398.68560791015625,-400.3194710704768,-401.7038269042969,0.5843422372888335,,,,,,,,,,,,,,
-38.52146720886231,-37.542259216308594,-36.36760139465332,-33.3725700378418,-37.43303701810748,-40.292911529541016,1.5223826977631325,107,2-18,2.7265,5.377,8.06,10.710000244140623,5.3818037474445095,0.033,3.123495511014208,microphone,1.7510137995904998e+18,1.751013802241e+18,1.7510138049240005e+18,1.751013807574e+18,1.7510138022458038e+18,1.751013796897e+18,3123495505.7219977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-18,1.782801513671875,4.0340986328125,5.835765014648437,8.08706396484375,3.854246484375,-0.468497802734375,2.8339809976477213,barometer,1.7510137986468014e+18,1.7510138008980987e+18,1.751013802699765e+18,1.751013804951064e+18,1.751013800718247e+18,1.751013796395502e+18,2833981011.234816,,,,,,,,,,,,,,,,,,,,,,1019.7637176513672,1019.7642517089844,1019.7645568847656,1019.7686767578124,1019.764678955078,1019.762725830078,0.0017034045970623,0.031707763671875,0.0369949340820312,0.0409574508666991,0.0475616455078125,0.0322372436523437,0.0,0.0141915643291834
,,,,,,,1080,2-18,2.7981582641601563,5.480421752929687,8.16268182373047,10.8449404296875,5.480421109347873,0.11590234375,3.101512934221831,accelerometeruncalibrated,1.7510137996621583e+18,1.7510138023444216e+18,1.751013805026682e+18,1.7510138077089403e+18,1.7510138023444214e+18,1.7510137969799025e+18,3101512934.8319454,-0.0561599731445312,-0.0426254272460937,-0.0305519104003906,0.0133819580078125,-0.0444671207004123,-0.1692962646484375,0.01994376275509,-0.1739501953125,-0.1529617309570312,-0.1339111328125,-0.0486602783203125,-0.1515428613733362,-0.2422332763671875,0.0355646986061421,-1.009380340576172,-1.0012283325195312,-0.991741180419922,-0.89990234375,-1.000873452645761,-1.07275390625,0.014922312489689,,,,,,,,,,,,,,
,,,,,,,1080,2-18,2.7981582641601563,5.480421752929687,8.16268182373047,10.8449404296875,5.480421109347873,0.11590234375,3.101512934221831,gyroscopeuncalibrated,1.7510137996621583e+18,1.7510138023444216e+18,1.751013805026682e+18,1.7510138077089403e+18,1.7510138023444214e+18,1.7510137969799025e+18,3101512934.8319454,-0.0451353872194885,0.0083189159631728,0.0522915683686733,0.2882254123687744,0.0008046554888062,-0.4474496841430664,0.0840467999618892,-0.0224190223962068,0.011245597153902,0.0450588222593068,0.4876967072486877,0.0129503816849642,-0.2972034513950348,0.0664584382963253,-0.0303142960183322,0.0049209890421479,0.0290022231638431,0.1465798467397689,-0.003758467526832,-0.2422011792659759,0.0569928961202021,,,,,,,,,,,,,,
,,,,,,,1084,2-19,2.8479712524414063,5.566699462890625,8.285485778808594,11.004377197265624,5.566738388455661,0.129167724609375,3.143727934900705,magnetometeruncalibrated,1.751013822939971e+18,1.7510138256586995e+18,1.7510138283774856e+18,1.751013831096377e+18,1.7510138256587382e+18,1.7510138202211676e+18,3143727936.654828,-18.07134246826172,-17.727012634277344,-17.298992156982422,-16.343795776367188,-17.741499728382294,-19.64569091796875,0.6261570224214125,-162.28337478637695,-161.93670654296875,-161.5607681274414,-159.96188354492188,-161.87177584883912,-163.17137145996094,0.5396084483660354,-401.49214935302734,-401.2385711669922,-400.9506607055664,-400.0079345703125,-401.2261076079084,-402.6173095703125,0.3990635866107632,,,,,,,,,,,,,,
-37.37569713592529,-36.373809814453125,-35.11396026611328,-27.844314575195312,-36.07472166025413,-39.90745162963867,1.9736092766460045,106,2-19,2.726999877929688,5.452,8.126999999999999,10.835,5.437349054300562,0.024,3.1572046682222648,microphone,1.7510138228189998e+18,1.751013825544e+18,1.751013828219e+18,1.751013830927e+18,1.7510138255293486e+18,1.751013820116e+18,3157204663.38348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-19,1.8080402221679688,4.0593366699218745,5.861006042480469,8.112297607421874,3.879484204101562,-0.443259033203125,2.8339801826416786,barometer,1.7510138219000402e+18,1.7510138241513367e+18,1.751013825953006e+18,1.7510138282042977e+18,1.7510138239714842e+18,1.7510138196487409e+18,2833980221.522486,,,,,,,,,,,,,,,,,,,,,,1019.730281829834,1019.7378158569336,1019.7455978393556,1019.7522735595704,1019.7369918823242,1019.7169494628906,0.0115233355094167,-0.2391319274902343,-0.1743927001953125,-0.1122999191284179,0.0,-0.1675239562988281,-0.2959403991699219,0.0960663161098688
,,,,,,,1095,2-19,2.8402275390625,5.559757080078125,8.279295776367187,10.99884423828125,5.5597614870951055,0.1206923828125,3.1445560442583225,accelerometeruncalibrated,1.7510138229322276e+18,1.751013825651757e+18,1.7510138283712955e+18,1.7510138310908442e+18,1.7510138256517614e+18,1.7510138202126925e+18,3144556043.9069448,-0.027740478515625,-0.0161590576171875,-0.0039749145507812,0.0613250732421875,-0.0166903979157748,-0.0684051513671875,0.0174368893120649,-0.1638336181640625,-0.1527252197265625,-0.1435394287109375,-0.1134033203125,-0.1538750914133847,-0.217041015625,0.0147894840516178,-1.0101242065429688,-1.002777099609375,-0.9947738647460938,-0.8872528076171875,-1.0020070115180866,-1.04632568359375,0.0128100474142939,,,,,,,,,,,,,,
,,,,,,,1095,2-19,2.845199462890625,5.564729248046875,8.284267700195313,11.003816162109375,5.564733232555651,0.125664794921875,3.1445560643565016,gyroscopeuncalibrated,1.7510138229371996e+18,1.751013825656729e+18,1.7510138283762678e+18,1.7510138310958162e+18,1.7510138256567332e+18,1.7510138202176648e+18,3144556064.1090145,-0.0377573668956756,-0.0011638014111667,0.0298922518268227,0.3698025643825531,-0.0067937209769779,-0.4027653038501739,0.0695041477905085,-0.0206978218629956,0.0063716126605868,0.0344787463545799,0.4573830068111419,0.0096340068835829,-0.2890104949474334,0.0581770831431667,-0.0188694279640912,0.0066672237589955,0.0327337123453616,0.2497091740369796,0.0045077980499739,-0.2080962061882019,0.0480363926315775,,,,,,,,,,,,,,
,,,,,,,1077,2-20,2.8247734375,5.525989501953125,8.22711767578125,10.928250732421876,5.525907068789172,0.12338623046875,3.1234289513838407,magnetometeruncalibrated,1.7510139103557734e+18,1.7510139130569894e+18,1.7510139157581176e+18,1.7510139184592507e+18,1.7510139130569073e+18,1.7510139076543862e+18,3123428951.5871286,-18.17538452148437,-17.65997314453125,-16.5557861328125,-15.0780029296875,-17.42051372333268,-19.394927978515625,1.003078842820543,-160.93231201171875,-160.4290313720703,-159.75213623046875,-158.19004821777344,-160.38420977720864,-162.08193969726562,0.833939156590353,-397.39642333984375,-396.9560546875,-396.5688171386719,-395.7572937011719,-397.0118276441994,-398.5901794433594,0.5635206783192506,,,,,,,,,,,,,,
-33.70749568939209,-33.06336212158203,-31.96337985992432,-24.224395751953125,-32.52381762018744,-37.04774856567383,2.120357913968116,106,2-20,2.731,5.4225,8.08,10.755000244140623,5.411207549473026,0.03,3.1365786204115222,microphone,1.751013910262e+18,1.7510139129535002e+18,1.751013915611e+18,1.751013918286e+18,1.7510139129422075e+18,1.751013907561e+18,3136578615.519307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-20,1.7788148803710937,4.030112426757812,5.831778442382813,8.083075927734376,3.8502597900390634,-0.47248193359375,2.8339801878057527,barometer,1.7510139093098148e+18,1.7510139115611126e+18,1.7510139133627784e+18,1.751013915614076e+18,1.7510139113812598e+18,1.751013907058518e+18,2833980206.852027,,,,,,,,,,,,,,,,,,,,,,1019.8014259338378,1019.8035430908204,1019.8111343383788,1019.8194122314452,1019.8065719604492,1019.7996520996094,0.0069104937010372,-0.0634145736694335,0.0,0.0171737670898437,0.031707763671875,-0.0253665924072265,-0.1321182250976562,0.0572869324469404
,,,,,,,1088,2-20,2.816624389648437,5.518777587890625,8.220933471679688,10.9230927734375,5.518780123317943,0.114476318359375,3.1244843405407323,accelerometeruncalibrated,1.7510139103476244e+18,1.7510139130497777e+18,1.7510139157519334e+18,1.7510139184540928e+18,1.75101391304978e+18,1.7510139076454764e+18,3124484339.444812,-0.0261917114257812,-0.0102157592773437,0.0119056701660156,0.0526885986328125,-0.0075453449698055,-0.061065673828125,0.023682274565977,-0.1312789916992187,-0.1178207397460937,-0.1001434326171875,-0.0477294921875,-0.1156933588140151,-0.183013916015625,0.0222123758395552,-1.0152435302734375,-1.006439208984375,-0.9982681274414062,-0.9627532958984376,-1.0070137837353874,-1.0552520751953125,0.01330043508544,,,,,,,,,,,,,,
,,,,,,,1088,2-20,2.816624389648437,5.518777587890625,8.220933471679688,10.9230927734375,5.518780123317943,0.114476318359375,3.1244843405407323,gyroscopeuncalibrated,1.7510139103476244e+18,1.7510139130497777e+18,1.7510139157519334e+18,1.7510139184540928e+18,1.75101391304978e+18,1.7510139076454764e+18,3124484339.444812,-0.049828010611236,-0.0048311073333024,0.0461534457281231,0.2583407461643219,-0.0078472670447307,-0.3963020741939544,0.0898571457212479,-0.0288677331991493,0.0089599387720227,0.0545183699578046,0.2238631844520568,0.0097433260977281,-0.3442399203777313,0.0731610268926096,-0.0266790147870778,0.0055806541349738,0.045494514517486,0.3420521318912506,0.0032250086546057,-0.3932508826255798,0.0760474838426415,,,,,,,,,,,,,,
,,,,,,,1066,2-21,2.7955903320312503,5.4692012939453125,8.142789367675782,10.816540283203125,5.469196671763236,0.122098876953125,3.09154894342384,magnetometeruncalibrated,1.7510139307725903e+18,1.751013933446201e+18,1.7510139361197893e+18,1.7510139387935404e+18,1.7510139334461967e+18,1.751013928099099e+18,3091548944.4700017,-50.88071823120117,-50.57343292236328,-50.15625,-48.581634521484375,-50.46449099427987,-51.80680847167969,0.5874671417231383,-158.70182037353516,-158.35009765625,-158.12443161010742,-157.26455688476562,-158.43183539642848,-159.66822814941406,0.4553787539587736,-397.0311737060547,-396.7083282470703,-396.3984222412109,-395.1661376953125,-396.69724733163,-397.90185546875,0.4612681670311599,,,,,,,,,,,,,,
-34.07915496826172,-33.3632698059082,-31.86475944519043,-20.76636505126953,-32.52281777518136,-36.2093391418457,2.860469980468468,105,2-21,2.71,5.41,8.059,10.659,5.379285711960565,0.035,3.1192877339532608,microphone,1.751013930687e+18,1.751013933387e+18,1.751013936036e+18,1.751013938636e+18,1.7510139333562857e+18,1.751013928012e+18,3119287720.3348994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-21,1.784451843261719,4.035752075195313,5.837423095703125,8.08871240234375,3.8558990722656254,-0.466838623046875,2.833980718084625,barometer,1.7510139297614518e+18,1.751013932012752e+18,1.751013933814423e+18,1.7510139360657124e+18,1.751013931832899e+18,1.7510139275101614e+18,2833980723.1129155,,,,,,,,,,,,,,,,,,,,,,1019.7854232788088,1019.7874450683594,1019.7899055480956,1019.7926330566406,1019.7880020141602,1019.785385131836,0.0027314818872649,0.0224580764770507,0.042276382446289,0.0581283569335937,0.0581283569335937,0.037519073486328,0.0,0.0219234875395557
,,,,,,,1077,2-21,2.787100341796875,5.461929443359375,8.13676025390625,10.811591064453124,5.461929797669307,0.11227587890625,3.092931783683597,accelerometeruncalibrated,1.7510139307641004e+18,1.7510139334389294e+18,1.7510139361137605e+18,1.751013938788591e+18,1.75101393343893e+18,1.751013928089276e+18,3092931783.46544,-0.0171661376953125,-0.0069580078125,0.004486083984375,0.08306884765625,-0.0055680978929099,-0.0423583984375,0.0161291553756736,-0.090545654296875,-0.0809326171875,-0.071746826171875,-0.02752685546875,-0.0811542309094272,-0.1359710693359375,0.0138260924285977,-1.01702880859375,-1.011474609375,-1.0043182373046875,-0.9035797119140624,-1.011018035803665,-1.082733154296875,0.0129408812620115,,,,,,,,,,,,,,
,,,,,,,1077,2-21,2.792072265625,5.466901123046875,8.141732177734376,10.816563232421874,5.466901594780061,0.117248046875,3.09293179408715,gyroscopeuncalibrated,1.7510139307690724e+18,1.7510139334439012e+18,1.7510139361187323e+18,1.7510139387935631e+18,1.7510139334439014e+18,1.751013928094248e+18,3092931792.1760526,-0.0395711101591587,-0.0075426045805215,0.0291368458420038,0.3440572321414947,-0.0077199829363138,-0.304092526435852,0.0702007734769205,-0.0168767180293798,0.0070363376289606,0.0357870273292064,0.5601271986961365,0.0098701640813643,-0.4932800233364105,0.0710204503328857,-0.0160199794918298,0.0087050748988986,0.0320309028029441,0.2383182942867279,0.0036743846482725,-0.3066462278366089,0.0545720908915523,,,,,,,,,,,,,,
,,,,,,,1076,2-22,2.827167724609375,5.526078979492188,8.224916320800782,10.92360986328125,5.526043027969984,0.128359375,3.120715293480356,magnetometeruncalibrated,1.7510139502591675e+18,1.751013952958079e+18,1.7510139556569165e+18,1.75101395835561e+18,1.7510139529580431e+18,1.7510139475603594e+18,3120715295.042776,-53.07596969604492,-52.68162536621094,-51.96942138671875,-50.84634399414063,-52.57878787810032,-54.36195373535156,0.7232824705636874,-159.67022323608398,-159.35919952392578,-159.12028884887695,-158.2991943359375,-159.41825800048375,-160.99618530273438,0.4597579341421401,-395.9316329956055,-395.6530151367188,-395.34449768066406,-394.2449340820313,-395.625725955325,-396.82171630859375,0.4386330813842267,,,,,,,,,,,,,,
-38.152475357055664,-36.8466796875,-35.461721420288086,-25.730493545532227,-36.34619876825921,-40.401668548583984,2.720622813137,107,2-22,2.73,5.413,8.062999999999999,10.731,5.3930934533805495,0.031,3.1266050909055894,microphone,1.751013950162e+18,1.751013952845e+18,1.751013955495e+18,1.751013958163e+18,1.7510139528250934e+18,1.751013947463e+18,3126605064.757124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-22,1.780521484375,4.032001953125,5.833487548828125,8.08506982421875,3.852031958007813,-0.470779052734375,2.834023767097384,barometer,1.7510139492125215e+18,1.751013951464002e+18,1.7510139532654876e+18,1.7510139555170698e+18,1.751013951284032e+18,1.7510139469612209e+18,2834023773.1075897,,,,,,,,,,,,,,,,,,,,,,1019.8000907897948,1019.8097229003906,1019.8255920410156,1019.8305511474608,1019.8120193481444,1019.794921875,0.0142373782853583,0.0409545898437499,0.1717491149902343,0.2510194778442383,0.2906532287597656,0.1516681671142578,0.0,0.1168489196715219
,,,,,,,1087,2-22,2.8214796142578127,5.521176513671875,8.220879150390626,10.9205888671875,5.521180834534197,0.121783203125,3.121650665236155,accelerometeruncalibrated,1.7510139502534797e+18,1.7510139529531766e+18,1.7510139556528794e+18,1.7510139583525888e+18,1.751013952953181e+18,1.7510139475537833e+18,3121650664.829232,-0.028045654296875,-0.019195556640625,-0.005157470703125,0.063751220703125,-0.0170356027555772,-0.0837860107421875,0.0178322671392477,-0.0967483520507812,-0.087799072265625,-0.079315185546875,-0.029388427734375,-0.08844579505394,-0.13092041015625,0.01414096796533,-1.0173797607421875,-1.010772705078125,-1.00341796875,-0.89630126953125,-1.0103582050565634,-1.1175079345703125,0.0124566102393101,,,,,,,,,,,,,,
,,,,,,,1087,2-22,2.8214796142578127,5.521176513671875,8.220879150390626,10.9205888671875,5.521180834534197,0.121783203125,3.121650665236155,gyroscopeuncalibrated,1.7510139502534797e+18,1.7510139529531766e+18,1.7510139556528794e+18,1.7510139583525888e+18,1.751013952953181e+18,1.7510139475537833e+18,3121650664.829232,-0.0386437978595495,-0.0058086207136511,0.0304328743368387,0.2703627943992615,-0.0047835145114288,-0.2799541652202606,0.0631819956847487,-0.0178189445286988,0.0077740335837006,0.0303089031949638,0.3683993220329284,0.0068848360610703,-0.2869590818881988,0.0509729212817866,-0.0205517476424574,0.005004612263292,0.0304324747994541,0.2509025335311889,0.0067441354729013,-0.1851821094751358,0.0510843462034499,,,,,,,,,,,,,,
,,,,,,,1080,2-23,2.8272327270507813,5.536104370117188,8.244896423339844,10.953764404296876,5.536086546043114,0.118457763671875,3.132236866415436,magnetometeruncalibrated,1.751013968525233e+18,1.7510139712341043e+18,1.7510139739428966e+18,1.7510139766517645e+18,1.751013971234087e+18,1.7510139658164577e+18,3132236864.618954,-53.696102142333984,-53.41465759277344,-53.02431106567383,-51.66908264160156,-53.31634079262062,-54.5389404296875,0.5276168513837798,-159.74357223510742,-159.38384246826172,-158.85255432128906,-157.5281982421875,-159.29758563571505,-160.69419860839844,0.6260142686047508,-397.512939453125,-397.23150634765625,-396.948127746582,-395.9645690917969,-397.2308499654134,-398.39447021484375,0.4299189825801174,,,,,,,,,,,,,,
-34.612491607666016,-33.857078552246094,-33.01415824890137,-31.239200592041016,-33.78432592944564,-36.52463912963867,1.199905813482988,107,2-23,2.766,5.415999755859375,8.110500122070313,10.799,5.425037380895882,0.029,3.1483785805670177,microphone,1.751013968464e+18,1.751013971114e+18,1.7510139738085002e+18,1.751013976497e+18,1.7510139711230372e+18,1.751013965727e+18,3148378568.2816405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-23,1.804922790527344,4.056220581054688,5.857894348144532,8.10919091796875,3.8763727050781256,-0.44636572265625,2.833980524716039,barometer,1.7510139675029228e+18,1.7510139697542203e+18,1.7510139715558943e+18,1.751013973807191e+18,1.7510139695743729e+18,1.7510139652516342e+18,2833980539.928213,,,,,,,,,,,,,,,,,,,,,,1019.785861968994,1019.7924423217772,1019.7937202453614,1019.7943115234376,1019.7887802124023,1019.7734832763672,0.0072608297471879,-0.0092496871948241,0.0026416778564453,0.0568084716796874,0.158538818359375,0.0322353363037109,-0.0158538818359375,0.0603290290656565
,,,,,,,1090,2-23,2.8243978881835936,5.5315810546875,8.238768859863281,10.94595654296875,5.531584840435063,0.1172216796875,3.130292830164204,accelerometeruncalibrated,1.751013968522398e+18,1.751013971229581e+18,1.7510139739367688e+18,1.7510139766439565e+18,1.751013971229585e+18,1.7510139658152218e+18,3130292829.624484,-0.0340042114257812,-0.023162841796875,-0.0124664306640625,0.0449371337890625,-0.022074092200043,-0.067535400390625,0.0183810987582912,-0.1115531921386718,-0.1011734008789062,-0.0857963562011718,-0.044708251953125,-0.0986628541158973,-0.1457977294921875,0.0178327725050799,-1.0164299011230469,-1.00927734375,-1.0021820068359375,-0.9290008544921876,-1.0092981460991255,-1.0851898193359375,0.0132631796686289,,,,,,,,,,,,,,
,,,,,,,1090,2-23,2.8243978881835936,5.5315810546875,8.238768859863281,10.94595654296875,5.531584840435063,0.1172216796875,3.130292830164204,gyroscopeuncalibrated,1.751013968522398e+18,1.751013971229581e+18,1.7510139739367688e+18,1.7510139766439565e+18,1.751013971229585e+18,1.7510139658152218e+18,3130292829.624484,-0.0467047877609729,-0.007752461824566,0.0271828179247676,0.2867015302181244,-0.0110023086397982,-0.4027309417724609,0.0782498142272031,-0.020535701420158,0.0118100540712475,0.0404131347313523,0.2752752602100372,0.010068075783397,-0.2802968919277191,0.0569912073186573,-0.0283407606184481,0.0029041771776973,0.0348440669476985,0.1435563713312149,0.002051744785108,-0.1631622910499572,0.0525255259389757,,,,,,,,,,,,,,
,,,,,,,1023,2-24,2.6894530029296875,5.25534130859375,7.821060058593749,10.386742919921875,5.255276770508766,0.123742431640625,2.967052674537837,magnetometeruncalibrated,1.751013987090453e+18,1.7510139896563412e+18,1.75101399222206e+18,1.751013994787743e+18,1.7510139896562767e+18,1.7510139845247424e+18,2967052674.7883034,-53.88735961914063,-53.43367004394531,-52.99553680419922,-50.84150695800781,-53.3710515683231,-54.77235412597656,0.6833656597600782,-158.85445404052734,-158.39573669433594,-158.005615234375,-156.1563720703125,-158.42707405575092,-160.02149963378906,0.6409474292468179,-395.5310058593751,-395.159912109375,-394.7531433105469,-393.7697143554688,-395.1322927465653,-396.4369812011719,0.5014985808550608,,,,,,,,,,,,,,
-38.36329650878906,-37.30538558959961,-36.03327560424805,-31.87623786926269,-37.16875608840791,-40.67484664916992,1.7668366751414766,101,2-24,2.582,5.132,7.664999755859375,10.215,5.131287123878404,0.032999755859375,2.9808002103988143,microphone,1.751013986983e+18,1.751013989533e+18,1.751013992066e+18,1.751013994616e+18,1.7510139895322872e+18,1.751013984434e+18,2980800202.5482163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1034,2-24,2.6812852783203125,5.249249145507813,7.817216064453125,10.38518017578125,5.249249272064268,0.1133115234375,2.969539275738868,accelerometeruncalibrated,1.7510139870822853e+18,1.7510139896502492e+18,1.7510139922182162e+18,1.75101399478618e+18,1.7510139896502497e+18,1.7510139845143114e+18,2969539276.3890624,-0.0741844177246093,-0.0618743896484375,-0.0497779846191406,-0.0071258544921875,-0.0625445515320886,-0.1280975341796875,0.0192766769061615,-0.1035423278808593,-0.0912399291992187,-0.0792922973632812,-0.019500732421875,-0.0913631358045212,-0.1477508544921875,0.0178913801290244,-1.0161285400390625,-1.0079803466796875,-1.0002555847167969,-0.916351318359375,-1.0083007517359013,-1.0802764892578125,0.0146154429692527,,,,,,,,,,,,,,
,,,,,,,1034,2-24,2.686257019042969,5.254221313476562,7.822188232421875,10.390152099609375,5.254221137336422,0.118283203125,2.969539280018006,gyroscopeuncalibrated,1.751013987087257e+18,1.7510139896552212e+18,1.7510139922231882e+18,1.751013994791152e+18,1.751013989655221e+18,1.7510139845192832e+18,2969539277.718893,-0.042649060487747,-0.0022341258591039,0.0294489688239991,0.3050256967544555,-0.0071075969181231,-0.4967501163482666,0.0816270003788608,-0.0164050064049661,0.0075070515740662,0.0317565305158495,0.2329328507184982,0.0112641692109896,-0.1500688642263412,0.0500545248497583,-0.0250242599286138,0.0006978813617024,0.0290845152921974,0.2195834964513778,4.0747380910200986e-05,-0.3079721927642822,0.0558569507354126,,,,,,,,,,,,,,
,,,,,,,1104,2-25,2.890581848144531,5.659497192382813,8.428207946777345,11.19698046875,5.659373560366423,0.121431884765625,3.201555127212244,magnetometeruncalibrated,1.751014005138582e+18,1.7510140079074972e+18,1.751014010676208e+18,1.7510140134449805e+18,1.7510140079073736e+18,1.7510140023694318e+18,3201555128.264265,-52.84441757202149,-52.502838134765625,-51.91274642944336,-49.871337890625,-52.26942449376203,-53.85076904296875,0.7962459944460801,-159.21663665771484,-158.79303741455078,-158.42440795898438,-156.62509155273438,-158.78785343446594,-160.21755981445312,0.6323327629771053,-395.2174987792969,-394.9016418457031,-394.6448059082031,-393.7446594238281,-394.9619679105455,-396.6395568847656,0.4534968593988695,,,,,,,,,,,,,,
-40.2900619506836,-39.50358963012695,-38.00504302978516,-32.9866943359375,-39.13419566023241,-43.2852897644043,2.003902294768314,109,2-25,2.779,5.529,8.279,11.046000244140624,5.532385325580562,0.031,3.2216733746534705,microphone,1.751014005027e+18,1.751014007777e+18,1.751014010527e+18,1.751014013294e+18,1.7510140077803853e+18,1.751014002279e+18,3221673344.066794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,10,2-25,1.7957158203125,4.047011962890625,5.849015258789063,8.1000302734375,3.867219189453125,-0.45558447265625,2.8340369855573093,barometer,1.7510140040437158e+18,1.751014006295012e+18,1.7510140080970153e+18,1.7510140103480302e+18,1.7510140061152192e+18,1.7510140017924155e+18,2834036993.1776323,,,,,,,,,,,,,,,,,,,,,,1019.7990417480468,1019.8007583618164,1019.805030822754,1019.812240600586,1019.8025588989258,1019.7972869873048,0.0049684810876302,0.0607757568359374,0.097766876220703,0.1096563339233398,0.1268310546875,0.0819129943847655,0.0,0.0420009287202805
,,,,,,,1115,2-25,2.88944384765625,5.658750732421875,8.428052612304686,11.197356201171877,5.658747043380396,0.1201337890625,3.2020245110047503,accelerometeruncalibrated,1.7510140051374438e+18,1.7510140079067507e+18,1.7510140106760527e+18,1.7510140134453563e+18,1.751014007906747e+18,1.751014002368134e+18,3202024512.414936,-0.0606231689453125,-0.0408782958984375,-0.0142440795898437,0.03289794921875,-0.0369765893226247,-0.0943450927734375,0.0287363280012363,-0.1439743041992187,-0.1332855224609375,-0.1205368041992187,-0.0570220947265625,-0.1298148527273682,-0.18157958984375,0.021115844847998,-1.0142898559570312,-1.004669189453125,-0.9949951171875,-0.960357666015625,-1.0047777389731642,-1.069854736328125,0.0147150306239704,,,,,,,,,,,,,,
,,,,,,,1115,2-25,2.88944384765625,5.658750732421875,8.428052612304686,11.197356201171877,5.658747043380396,0.1201337890625,3.2020245110047503,gyroscopeuncalibrated,1.7510140051374438e+18,1.7510140079067507e+18,1.7510140106760527e+18,1.7510140134453563e+18,1.751014007906747e+18,1.751014002368134e+18,3202024512.414936,-0.0407446324825286,-0.004881574306637,0.0346482582390307,0.2616460025310516,-0.0013869692065831,-0.2297596931457519,0.0684396359710917,-0.0285219224169849,0.0075362133793532,0.0423489212989807,0.3192909061908722,0.0071013570245174,-0.2659211456775665,0.0637305340640907,-0.0225798776373266,0.0035646411124616,0.0328423678874969,0.144394189119339,0.0040454230838837,-0.1884844303131103,0.0459613470059976,,,,,,,,,,,,,,
